[2025-05-24T13:28:42.136+0000][gc,phases   ] GC(17)   Merge Heap Roots: 0.2ms
[2025-05-24T13:28:42.137+0000][gc,phases   ] GC(17)   Evacuate Collection Set: 6.9ms
[2025-05-24T13:28:42.137+0000][gc,phases   ] GC(17)   Post Evacuate Collection Set: 2.2ms
[2025-05-24T13:28:42.137+0000][gc,phases   ] GC(17)   Other: 0.4ms
[2025-05-24T13:28:42.138+0000][gc,heap     ] GC(17) Eden regions: 596->0(597)
[2025-05-24T13:28:42.138+0000][gc,heap     ] GC(17) Survivor regions: 18->17(77)
[2025-05-24T13:28:42.138+0000][gc,heap     ] GC(17) Old regions: 19->21
[2025-05-24T13:28:42.138+0000][gc,heap     ] GC(17) Humongous regions: 130->130
[2025-05-24T13:28:42.139+0000][gc,metaspace] GC(17) Metaspace: 15638K(16064K)->15638K(16064K) NonClass: 13862K(14080K)->13862K(14080K) Class: 1775K(1984K)->1775K(1984K)
[2025-05-24T13:28:42.139+0000][gc          ] GC(17) Pause Young (Normal) (G1 Evacuation Pause) 762M->167M(1024M) 13.534ms
[2025-05-24T13:28:42.139+0000][gc,cpu      ] GC(17) User=0.07s Sys=0.00s Real=0.02s
[2025-05-24T13:29:20.198+0000][gc,start    ] GC(18) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:29:20.199+0000][gc,task     ] GC(18) Using 10 workers of 10 for evacuation
[2025-05-24T13:29:20.229+0000][gc,phases   ] GC(18)   Pre Evacuate Collection Set: 1.9ms
[2025-05-24T13:29:20.230+0000][gc,phases   ] GC(18)   Merge Heap Roots: 0.8ms
[2025-05-24T13:29:20.230+0000][gc,phases   ] GC(18)   Evacuate Collection Set: 25.1ms
[2025-05-24T13:29:20.231+0000][gc,phases   ] GC(18)   Post Evacuate Collection Set: 1.9ms
[2025-05-24T13:29:20.231+0000][gc,phases   ] GC(18)   Other: 0.7ms
[2025-05-24T13:29:20.231+0000][gc,heap     ] GC(18) Eden regions: 597->0(605)
[2025-05-24T13:29:20.231+0000][gc,heap     ] GC(18) Survivor regions: 17->9(77)
[2025-05-24T13:29:20.231+0000][gc,heap     ] GC(18) Old regions: 21->26
[2025-05-24T13:29:20.232+0000][gc,heap     ] GC(18) Humongous regions: 131->130
[2025-05-24T13:29:20.232+0000][gc,metaspace] GC(18) Metaspace: 15666K(16064K)->15666K(16064K) NonClass: 13890K(14080K)->13890K(14080K) Class: 1775K(1984K)->1775K(1984K)
[2025-05-24T13:29:20.233+0000][gc          ] GC(18) Pause Young (Normal) (G1 Evacuation Pause) 765M->164M(1024M) 34.760ms
[2025-05-24T13:29:20.233+0000][gc,cpu      ] GC(18) User=0.07s Sys=0.03s Real=0.03s
[2025-05-24T13:29:51.628+0000][gc,start    ] GC(19) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:29:51.628+0000][gc,task     ] GC(19) Using 10 workers of 10 for evacuation
[2025-05-24T13:29:51.649+0000][gc,phases   ] GC(19)   Pre Evacuate Collection Set: 1.1ms
[2025-05-24T13:29:51.651+0000][gc,phases   ] GC(19)   Merge Heap Roots: 0.8ms
[2025-05-24T13:29:51.652+0000][gc,phases   ] GC(19)   Evacuate Collection Set: 16.3ms
[2025-05-24T13:29:51.652+0000][gc,phases   ] GC(19)   Post Evacuate Collection Set: 2.5ms
[2025-05-24T13:29:51.652+0000][gc,phases   ] GC(19)   Other: 0.7ms
[2025-05-24T13:29:51.653+0000][gc,heap     ] GC(19) Eden regions: 605->0(603)
[2025-05-24T13:29:51.653+0000][gc,heap     ] GC(19) Survivor regions: 9->11(77)
[2025-05-24T13:29:51.654+0000][gc,heap     ] GC(19) Old regions: 26->27
[2025-05-24T13:29:51.654+0000][gc,heap     ] GC(19) Humongous regions: 131->130
[2025-05-24T13:29:51.654+0000][gc,metaspace] GC(19) Metaspace: 15760K(16128K)->15760K(16128K) NonClass: 13967K(14144K)->13967K(14144K) Class: 1793K(1984K)->1793K(1984K)
[2025-05-24T13:29:51.655+0000][gc          ] GC(19) Pause Young (Normal) (G1 Evacuation Pause) 770M->167M(1024M) 27.261ms
[2025-05-24T13:29:51.655+0000][gc,cpu      ] GC(19) User=0.03s Sys=0.03s Real=0.03s
[2025-05-24T13:30:22.018+0000][gc,start    ] GC(20) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:30:22.018+0000][gc,task     ] GC(20) Using 10 workers of 10 for evacuation
[2025-05-24T13:30:22.041+0000][gc,phases   ] GC(20)   Pre Evacuate Collection Set: 0.5ms
[2025-05-24T13:30:22.042+0000][gc,phases   ] GC(20)   Merge Heap Roots: 0.2ms
[2025-05-24T13:30:22.042+0000][gc,phases   ] GC(20)   Evacuate Collection Set: 20.2ms
[2025-05-24T13:30:22.042+0000][gc,phases   ] GC(20)   Post Evacuate Collection Set: 1.6ms
[2025-05-24T13:30:22.043+0000][gc,phases   ] GC(20)   Other: 0.7ms
[2025-05-24T13:30:22.043+0000][gc,heap     ] GC(20) Eden regions: 603->0(602)
[2025-05-24T13:30:22.043+0000][gc,heap     ] GC(20) Survivor regions: 11->12(77)
[2025-05-24T13:30:22.044+0000][gc,heap     ] GC(20) Old regions: 27->27
[2025-05-24T13:30:22.044+0000][gc,heap     ] GC(20) Humongous regions: 130->130
[2025-05-24T13:30:22.045+0000][gc,metaspace] GC(20) Metaspace: 15841K(16320K)->15841K(16320K) NonClass: 14042K(14272K)->14042K(14272K) Class: 1798K(2048K)->1798K(2048K)
[2025-05-24T13:30:22.045+0000][gc          ] GC(20) Pause Young (Normal) (G1 Evacuation Pause) 770M->168M(1024M) 27.463ms
[2025-05-24T13:30:22.045+0000][gc,cpu      ] GC(20) User=0.10s Sys=0.00s Real=0.03s
[2025-05-24T13:30:52.414+0000][gc,start    ] GC(21) Pause Young (Normal) (GCLocker Initiated GC)
[2025-05-24T13:30:52.415+0000][gc,task     ] GC(21) Using 10 workers of 10 for evacuation
[2025-05-24T13:30:52.427+0000][gc,phases   ] GC(21)   Pre Evacuate Collection Set: 2.0ms
[2025-05-24T13:30:52.427+0000][gc,phases   ] GC(21)   Merge Heap Roots: 0.2ms
[2025-05-24T13:30:52.427+0000][gc,phases   ] GC(21)   Evacuate Collection Set: 7.1ms
[2025-05-24T13:30:52.428+0000][gc,phases   ] GC(21)   Post Evacuate Collection Set: 1.6ms
[2025-05-24T13:30:52.428+0000][gc,phases   ] GC(21)   Other: 0.8ms
[2025-05-24T13:30:52.428+0000][gc,heap     ] GC(21) Eden regions: 602->0(600)
[2025-05-24T13:30:52.429+0000][gc,heap     ] GC(21) Survivor regions: 12->14(77)
[2025-05-24T13:30:52.429+0000][gc,heap     ] GC(21) Old regions: 27->28
[2025-05-24T13:30:52.430+0000][gc,heap     ] GC(21) Humongous regions: 130->130
[2025-05-24T13:30:52.430+0000][gc,metaspace] GC(21) Metaspace: 15842K(16320K)->15842K(16320K) NonClass: 14044K(14272K)->14044K(14272K) Class: 1798K(2048K)->1798K(2048K)
[2025-05-24T13:30:52.431+0000][gc          ] GC(21) Pause Young (Normal) (GCLocker Initiated GC) 770M->171M(1024M) 16.271ms
[2025-05-24T13:30:52.431+0000][gc,cpu      ] GC(21) User=0.06s Sys=0.00s Real=0.02s
[2025-05-24T13:31:22.282+0000][gc,start    ] GC(22) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:31:22.282+0000][gc,task     ] GC(22) Using 10 workers of 10 for evacuation
[2025-05-24T13:31:22.291+0000][gc,phases   ] GC(22)   Pre Evacuate Collection Set: 0.4ms
[2025-05-24T13:31:22.294+0000][gc,phases   ] GC(22)   Merge Heap Roots: 0.2ms
[2025-05-24T13:31:22.295+0000][gc,phases   ] GC(22)   Evacuate Collection Set: 6.9ms
[2025-05-24T13:31:22.296+0000][gc,phases   ] GC(22)   Post Evacuate Collection Set: 1.2ms
[2025-05-24T13:31:22.297+0000][gc,phases   ] GC(22)   Other: 0.3ms
[2025-05-24T13:31:22.297+0000][gc,heap     ] GC(22) Eden regions: 600->0(604)
[2025-05-24T13:31:22.297+0000][gc,heap     ] GC(22) Survivor regions: 14->10(77)
[2025-05-24T13:31:22.298+0000][gc,heap     ] GC(22) Old regions: 28->28
[2025-05-24T13:31:22.298+0000][gc,heap     ] GC(22) Humongous regions: 130->130
[2025-05-24T13:31:22.298+0000][gc,metaspace] GC(22) Metaspace: 15848K(16320K)->15848K(16320K) NonClass: 14050K(14272K)->14050K(14272K) Class: 1798K(2048K)->1798K(2048K)
[2025-05-24T13:31:22.299+0000][gc          ] GC(22) Pause Young (Normal) (G1 Evacuation Pause) 771M->167M(1024M) 17.062ms
[2025-05-24T13:31:22.299+0000][gc,cpu      ] GC(22) User=0.05s Sys=0.00s Real=0.02s
[2025-05-24T13:31:59.447+0000][gc,start    ] GC(23) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:31:59.447+0000][gc,task     ] GC(23) Using 10 workers of 10 for evacuation
[2025-05-24T13:31:59.453+0000][gc,phases   ] GC(23)   Pre Evacuate Collection Set: 0.3ms
[2025-05-24T13:31:59.453+0000][gc,phases   ] GC(23)   Merge Heap Roots: 0.2ms
[2025-05-24T13:31:59.453+0000][gc,phases   ] GC(23)   Evacuate Collection Set: 3.4ms
[2025-05-24T13:31:59.453+0000][gc,phases   ] GC(23)   Post Evacuate Collection Set: 1.2ms
[2025-05-24T13:31:59.454+0000][gc,phases   ] GC(23)   Other: 0.3ms
[2025-05-24T13:31:59.454+0000][gc,heap     ] GC(23) Eden regions: 604->0(605)
[2025-05-24T13:31:59.454+0000][gc,heap     ] GC(23) Survivor regions: 10->9(77)
[2025-05-24T13:31:59.454+0000][gc,heap     ] GC(23) Old regions: 28->28
[2025-05-24T13:31:59.454+0000][gc,heap     ] GC(23) Humongous regions: 130->130
[2025-05-24T13:31:59.455+0000][gc,metaspace] GC(23) Metaspace: 15896K(16320K)->15896K(16320K) NonClass: 14098K(14272K)->14098K(14272K) Class: 1798K(2048K)->1798K(2048K)
[2025-05-24T13:31:59.455+0000][gc          ] GC(23) Pause Young (Normal) (G1 Evacuation Pause) 771M->166M(1024M) 7.930ms
[2025-05-24T13:31:59.455+0000][gc,cpu      ] GC(23) User=0.03s Sys=0.00s Real=0.00s
[2025-05-24T13:32:01.899+0000][gc,start    ] GC(24) Pause Young (Concurrent Start) (CodeCache GC Threshold)
[2025-05-24T13:32:01.900+0000][gc,task     ] GC(24) Using 10 workers of 10 for evacuation
[2025-05-24T13:32:01.908+0000][gc,phases   ] GC(24)   Pre Evacuate Collection Set: 0.6ms
[2025-05-24T13:32:01.908+0000][gc,phases   ] GC(24)   Merge Heap Roots: 0.3ms
[2025-05-24T13:32:01.909+0000][gc,phases   ] GC(24)   Evacuate Collection Set: 5.6ms
[2025-05-24T13:32:01.909+0000][gc,phases   ] GC(24)   Post Evacuate Collection Set: 1.4ms
[2025-05-24T13:32:01.909+0000][gc,phases   ] GC(24)   Other: 0.4ms
[2025-05-24T13:32:01.909+0000][gc,heap     ] GC(24) Eden regions: 70->0(604)
[2025-05-24T13:32:01.910+0000][gc,heap     ] GC(24) Survivor regions: 9->10(77)
[2025-05-24T13:32:01.910+0000][gc,heap     ] GC(24) Old regions: 28->29
[2025-05-24T13:32:01.910+0000][gc,heap     ] GC(24) Humongous regions: 130->130
[2025-05-24T13:32:01.911+0000][gc,metaspace] GC(24) Metaspace: 15904K(16384K)->15904K(16384K) NonClass: 14105K(14336K)->14105K(14336K) Class: 1798K(2048K)->1798K(2048K)
[2025-05-24T13:32:01.911+0000][gc          ] GC(24) Pause Young (Concurrent Start) (CodeCache GC Threshold) 235M->167M(1024M) 11.438ms
[2025-05-24T13:32:01.911+0000][gc,cpu      ] GC(24) User=0.04s Sys=0.01s Real=0.01s
[2025-05-24T13:32:01.911+0000][gc          ] GC(25) Concurrent Mark Cycle
[2025-05-24T13:32:01.913+0000][gc,marking  ] GC(25) Concurrent Scan Root Regions
[2025-05-24T13:32:01.919+0000][gc,marking  ] GC(25) Concurrent Scan Root Regions 5.353ms
[2025-05-24T13:32:01.919+0000][gc,marking  ] GC(25) Concurrent Mark
[2025-05-24T13:32:01.919+0000][gc,marking  ] GC(25) Concurrent Mark From Roots
[2025-05-24T13:32:01.920+0000][gc,task     ] GC(25) Using 3 workers of 3 for marking
[2025-05-24T13:32:01.942+0000][gc,marking  ] GC(25) Concurrent Mark From Roots 22.574ms
[2025-05-24T13:32:01.942+0000][gc,marking  ] GC(25) Concurrent Preclean
[2025-05-24T13:32:01.942+0000][gc,marking  ] GC(25) Concurrent Preclean 0.437ms
[2025-05-24T13:32:01.943+0000][gc,start    ] GC(25) Pause Remark
[2025-05-24T13:32:01.955+0000][gc          ] GC(25) Pause Remark 170M->170M(1024M) 11.792ms
[2025-05-24T13:32:01.955+0000][gc,cpu      ] GC(25) User=0.07s Sys=0.00s Real=0.01s
[2025-05-24T13:32:01.956+0000][gc,marking  ] GC(25) Concurrent Mark 36.780ms
[2025-05-24T13:32:01.956+0000][gc,marking  ] GC(25) Concurrent Rebuild Remembered Sets and Scrub Regions
[2025-05-24T13:32:01.964+0000][gc,marking  ] GC(25) Concurrent Rebuild Remembered Sets and Scrub Regions 7.864ms
[2025-05-24T13:32:01.965+0000][gc,start    ] GC(25) Pause Cleanup
[2025-05-24T13:32:01.965+0000][gc          ] GC(25) Pause Cleanup 172M->172M(1024M) 0.656ms
[2025-05-24T13:32:01.966+0000][gc,cpu      ] GC(25) User=0.00s Sys=0.00s Real=0.00s
[2025-05-24T13:32:01.966+0000][gc,marking  ] GC(25) Concurrent Clear Claimed Marks
[2025-05-24T13:32:01.966+0000][gc,marking  ] GC(25) Concurrent Clear Claimed Marks 0.207ms
[2025-05-24T13:32:01.966+0000][gc,marking  ] GC(25) Concurrent Cleanup for Next Mark
[2025-05-24T13:32:01.984+0000][gc,marking  ] GC(25) Concurrent Cleanup for Next Mark 17.792ms
[2025-05-24T13:32:01.984+0000][gc          ] GC(25) Concurrent Mark Cycle 73.047ms
[2025-05-24T13:32:41.339+0000][gc,start    ] GC(26) Pause Young (Prepare Mixed) (G1 Evacuation Pause)
[2025-05-24T13:32:41.339+0000][gc,task     ] GC(26) Using 10 workers of 10 for evacuation
[2025-05-24T13:32:41.349+0000][gc,phases   ] GC(26)   Pre Evacuate Collection Set: 0.6ms
[2025-05-24T13:32:41.350+0000][gc,phases   ] GC(26)   Merge Heap Roots: 0.4ms
[2025-05-24T13:32:41.350+0000][gc,phases   ] GC(26)   Evacuate Collection Set: 7.5ms
[2025-05-24T13:32:41.350+0000][gc,phases   ] GC(26)   Post Evacuate Collection Set: 1.4ms
[2025-05-24T13:32:41.350+0000][gc,phases   ] GC(26)   Other: 0.4ms
[2025-05-24T13:32:41.351+0000][gc,heap     ] GC(26) Eden regions: 604->0(604)
[2025-05-24T13:32:41.351+0000][gc,heap     ] GC(26) Survivor regions: 10->10(77)
[2025-05-24T13:32:41.351+0000][gc,heap     ] GC(26) Old regions: 29->30
[2025-05-24T13:32:41.352+0000][gc,heap     ] GC(26) Humongous regions: 130->130
[2025-05-24T13:32:41.352+0000][gc,metaspace] GC(26) Metaspace: 15931K(16384K)->15931K(16384K) NonClass: 14135K(14336K)->14135K(14336K) Class: 1796K(2048K)->1796K(2048K)
[2025-05-24T13:32:41.352+0000][gc          ] GC(26) Pause Young (Prepare Mixed) (G1 Evacuation Pause) 771M->168M(1024M) 13.432ms
[2025-05-24T13:32:41.352+0000][gc,cpu      ] GC(26) User=0.06s Sys=0.01s Real=0.01s
[2025-05-24T13:33:12.044+0000][gc,start    ] GC(27) Pause Young (Mixed) (G1 Evacuation Pause)
[2025-05-24T13:33:12.045+0000][gc,task     ] GC(27) Using 10 workers of 10 for evacuation
[2025-05-24T13:33:12.050+0000][gc,phases   ] GC(27)   Pre Evacuate Collection Set: 0.4ms
[2025-05-24T13:33:12.050+0000][gc,phases   ] GC(27)   Merge Heap Roots: 0.3ms
[2025-05-24T13:33:12.051+0000][gc,phases   ] GC(27)   Evacuate Collection Set: 3.2ms
[2025-05-24T13:33:12.051+0000][gc,phases   ] GC(27)   Post Evacuate Collection Set: 1.3ms
[2025-05-24T13:33:12.051+0000][gc,phases   ] GC(27)   Other: 0.4ms
[2025-05-24T13:33:12.051+0000][gc,heap     ] GC(27) Eden regions: 604->0(606)
[2025-05-24T13:33:12.051+0000][gc,heap     ] GC(27) Survivor regions: 10->8(77)
[2025-05-24T13:33:12.052+0000][gc,heap     ] GC(27) Old regions: 30->28
[2025-05-24T13:33:12.052+0000][gc,heap     ] GC(27) Humongous regions: 130->130
[2025-05-24T13:33:12.052+0000][gc,metaspace] GC(27) Metaspace: 15944K(16384K)->15944K(16384K) NonClass: 14148K(14336K)->14148K(14336K) Class: 1796K(2048K)->1796K(2048K)
[2025-05-24T13:33:12.052+0000][gc          ] GC(27) Pause Young (Mixed) (G1 Evacuation Pause) 772M->165M(1024M) 8.089ms
[2025-05-24T13:33:12.052+0000][gc,cpu      ] GC(27) User=0.03s Sys=0.00s Real=0.00s
[2025-05-24T13:33:51.413+0000][gc,start    ] GC(28) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:33:51.414+0000][gc,task     ] GC(28) Using 10 workers of 10 for evacuation
[2025-05-24T13:33:51.419+0000][gc,phases   ] GC(28)   Pre Evacuate Collection Set: 0.4ms
[2025-05-24T13:33:51.419+0000][gc,phases   ] GC(28)   Merge Heap Roots: 0.2ms
[2025-05-24T13:33:51.419+0000][gc,phases   ] GC(28)   Evacuate Collection Set: 3.3ms
[2025-05-24T13:33:51.420+0000][gc,phases   ] GC(28)   Post Evacuate Collection Set: 1.2ms
[2025-05-24T13:33:51.420+0000][gc,phases   ] GC(28)   Other: 0.3ms
[2025-05-24T13:33:51.420+0000][gc,heap     ] GC(28) Eden regions: 606->0(604)
[2025-05-24T13:33:51.420+0000][gc,heap     ] GC(28) Survivor regions: 8->10(77)
[2025-05-24T13:33:51.420+0000][gc,heap     ] GC(28) Old regions: 28->29
[2025-05-24T13:33:51.420+0000][gc,heap     ] GC(28) Humongous regions: 131->130
[2025-05-24T13:33:51.421+0000][gc,metaspace] GC(28) Metaspace: 16133K(16576K)->16133K(16576K) NonClass: 14319K(14528K)->14319K(14528K) Class: 1814K(2048K)->1814K(2048K)
[2025-05-24T13:33:51.421+0000][gc          ] GC(28) Pause Young (Normal) (G1 Evacuation Pause) 772M->167M(1024M) 7.512ms
[2025-05-24T13:33:51.421+0000][gc,cpu      ] GC(28) User=0.03s Sys=0.00s Real=0.00s
[2025-05-24T13:34:21.719+0000][gc,start    ] GC(29) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:34:21.720+0000][gc,task     ] GC(29) Using 10 workers of 10 for evacuation
[2025-05-24T13:34:21.729+0000][gc,phases   ] GC(29)   Pre Evacuate Collection Set: 0.5ms
[2025-05-24T13:34:21.730+0000][gc,phases   ] GC(29)   Merge Heap Roots: 0.8ms
[2025-05-24T13:34:21.731+0000][gc,phases   ] GC(29)   Evacuate Collection Set: 6.2ms
[2025-05-24T13:34:21.731+0000][gc,phases   ] GC(29)   Post Evacuate Collection Set: 1.7ms
[2025-05-24T13:34:21.732+0000][gc,phases   ] GC(29)   Other: 0.6ms
[2025-05-24T13:34:21.732+0000][gc,heap     ] GC(29) Eden regions: 604->0(607)
[2025-05-24T13:34:21.733+0000][gc,heap     ] GC(29) Survivor regions: 10->7(77)
[2025-05-24T13:34:21.733+0000][gc,heap     ] GC(29) Old regions: 29->29
[2025-05-24T13:34:21.733+0000][gc,heap     ] GC(29) Humongous regions: 130->130
[2025-05-24T13:34:21.734+0000][gc,metaspace] GC(29) Metaspace: 16194K(16640K)->16194K(16640K) NonClass: 14375K(14592K)->14375K(14592K) Class: 1818K(2048K)->1818K(2048K)
[2025-05-24T13:34:21.734+0000][gc          ] GC(29) Pause Young (Normal) (G1 Evacuation Pause) 771M->164M(1024M) 14.753ms
[2025-05-24T13:34:21.734+0000][gc,cpu      ] GC(29) User=0.03s Sys=0.02s Real=0.02s
[2025-05-24T13:34:51.981+0000][gc,start    ] GC(30) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:34:51.982+0000][gc,task     ] GC(30) Using 10 workers of 10 for evacuation
[2025-05-24T13:34:51.994+0000][gc,phases   ] GC(30)   Pre Evacuate Collection Set: 0.5ms
[2025-05-24T13:34:51.994+0000][gc,phases   ] GC(30)   Merge Heap Roots: 0.8ms
[2025-05-24T13:34:51.994+0000][gc,phases   ] GC(30)   Evacuate Collection Set: 8.5ms
[2025-05-24T13:34:51.995+0000][gc,phases   ] GC(30)   Post Evacuate Collection Set: 1.3ms
[2025-05-24T13:34:51.995+0000][gc,phases   ] GC(30)   Other: 0.9ms
[2025-05-24T13:34:51.995+0000][gc,heap     ] GC(30) Eden regions: 607->0(607)
[2025-05-24T13:34:51.995+0000][gc,heap     ] GC(30) Survivor regions: 7->7(77)
[2025-05-24T13:34:51.995+0000][gc,heap     ] GC(30) Old regions: 29->29
[2025-05-24T13:34:51.996+0000][gc,heap     ] GC(30) Humongous regions: 130->130
[2025-05-24T13:34:51.996+0000][gc,metaspace] GC(30) Metaspace: 16215K(16640K)->16215K(16640K) NonClass: 14396K(14592K)->14396K(14592K) Class: 1818K(2048K)->1818K(2048K)
[2025-05-24T13:34:51.996+0000][gc          ] GC(30) Pause Young (Normal) (G1 Evacuation Pause) 771M->165M(1024M) 15.068ms
[2025-05-24T13:34:51.996+0000][gc,cpu      ] GC(30) User=0.05s Sys=0.00s Real=0.01s
[2025-05-24T13:35:22.111+0000][gc,start    ] GC(31) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:35:22.112+0000][gc,task     ] GC(31) Using 10 workers of 10 for evacuation
[2025-05-24T13:35:22.126+0000][gc,phases   ] GC(31)   Pre Evacuate Collection Set: 0.4ms
[2025-05-24T13:35:22.126+0000][gc,phases   ] GC(31)   Merge Heap Roots: 0.2ms
[2025-05-24T13:35:22.126+0000][gc,phases   ] GC(31)   Evacuate Collection Set: 8.9ms
[2025-05-24T13:35:22.127+0000][gc,phases   ] GC(31)   Post Evacuate Collection Set: 2.1ms
[2025-05-24T13:35:22.127+0000][gc,phases   ] GC(31)   Other: 1.9ms
[2025-05-24T13:35:22.127+0000][gc,heap     ] GC(31) Eden regions: 607->0(605)
[2025-05-24T13:35:22.128+0000][gc,heap     ] GC(31) Survivor regions: 7->9(77)
[2025-05-24T13:35:22.128+0000][gc,heap     ] GC(31) Old regions: 29->30
[2025-05-24T13:35:22.129+0000][gc,heap     ] GC(31) Humongous regions: 130->130
[2025-05-24T13:35:22.129+0000][gc,metaspace] GC(31) Metaspace: 16260K(16704K)->16260K(16704K) NonClass: 14441K(14656K)->14441K(14656K) Class: 1818K(2048K)->1818K(2048K)
[2025-05-24T13:35:22.129+0000][gc          ] GC(31) Pause Young (Normal) (G1 Evacuation Pause) 772M->167M(1024M) 18.371ms
[2025-05-24T13:35:22.130+0000][gc,cpu      ] GC(31) User=0.04s Sys=0.01s Real=0.02s
[2025-05-24T13:35:52.192+0000][gc,start    ] GC(32) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:35:52.192+0000][gc,task     ] GC(32) Using 10 workers of 10 for evacuation
[2025-05-24T13:35:52.200+0000][gc,phases   ] GC(32)   Pre Evacuate Collection Set: 0.5ms
[2025-05-24T13:35:52.200+0000][gc,phases   ] GC(32)   Merge Heap Roots: 0.2ms
[2025-05-24T13:35:52.200+0000][gc,phases   ] GC(32)   Evacuate Collection Set: 5.4ms
[2025-05-24T13:35:52.201+0000][gc,phases   ] GC(32)   Post Evacuate Collection Set: 1.3ms
[2025-05-24T13:35:52.201+0000][gc,phases   ] GC(32)   Other: 0.6ms
[2025-05-24T13:35:52.201+0000][gc,heap     ] GC(32) Eden regions: 605->0(602)
[2025-05-24T13:35:52.201+0000][gc,heap     ] GC(32) Survivor regions: 9->12(77)
[2025-05-24T13:35:52.201+0000][gc,heap     ] GC(32) Old regions: 30->30
[2025-05-24T13:35:52.201+0000][gc,heap     ] GC(32) Humongous regions: 130->130
[2025-05-24T13:35:52.202+0000][gc,metaspace] GC(32) Metaspace: 16267K(16704K)->16267K(16704K) NonClass: 14448K(14656K)->14448K(14656K) Class: 1818K(2048K)->1818K(2048K)
[2025-05-24T13:35:52.202+0000][gc          ] GC(32) Pause Young (Normal) (G1 Evacuation Pause) 772M->170M(1024M) 10.341ms
[2025-05-24T13:35:52.202+0000][gc,cpu      ] GC(32) User=0.05s Sys=0.00s Real=0.01s
[2025-05-24T13:36:22.512+0000][gc,start    ] GC(33) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:36:22.513+0000][gc,task     ] GC(33) Using 10 workers of 10 for evacuation
[2025-05-24T13:36:22.519+0000][gc,phases   ] GC(33)   Pre Evacuate Collection Set: 0.5ms
[2025-05-24T13:36:22.520+0000][gc,phases   ] GC(33)   Merge Heap Roots: 0.2ms
[2025-05-24T13:36:22.520+0000][gc,phases   ] GC(33)   Evacuate Collection Set: 4.3ms
[2025-05-24T13:36:22.520+0000][gc,phases   ] GC(33)   Post Evacuate Collection Set: 1.3ms
[2025-05-24T13:36:22.520+0000][gc,phases   ] GC(33)   Other: 0.5ms
[2025-05-24T13:36:22.520+0000][gc,heap     ] GC(33) Eden regions: 602->0(601)
[2025-05-24T13:36:22.521+0000][gc,heap     ] GC(33) Survivor regions: 12->13(77)
[2025-05-24T13:36:22.521+0000][gc,heap     ] GC(33) Old regions: 30->30
[2025-05-24T13:36:22.521+0000][gc,heap     ] GC(33) Humongous regions: 130->130
[2025-05-24T13:36:22.521+0000][gc,metaspace] GC(33) Metaspace: 16285K(16768K)->16285K(16768K) NonClass: 14466K(14720K)->14466K(14720K) Class: 1818K(2048K)->1818K(2048K)
[2025-05-24T13:36:22.522+0000][gc          ] GC(33) Pause Young (Normal) (G1 Evacuation Pause) 772M->172M(1024M) 9.399ms
[2025-05-24T13:36:22.522+0000][gc,cpu      ] GC(33) User=0.04s Sys=0.01s Real=0.01s
[2025-05-24T13:36:55.522+0000][gc,start    ] GC(34) Pause Young (Normal) (G1 Evacuation Pause)
[2025-05-24T13:36:55.523+0000][gc,task     ] GC(34) Using 10 workers of 10 for evacuation
[2025-05-24T13:36:55.530+0000][gc,phases   ] GC(34)   Pre Evacuate Collection Set: 0.5ms
[2025-05-24T13:36:55.530+0000][gc,phases   ] GC(34)   Merge Heap Roots: 0.3ms
[2025-05-24T13:36:55.530+0000][gc,phases   ] GC(34)   Evacuate Collection Set: 4.7ms
[2025-05-24T13:36:55.531+0000][gc,phases   ] GC(34)   Post Evacuate Collection Set: 1.3ms
[2025-05-24T13:36:55.531+0000][gc,phases   ] GC(34)   Other: 0.4ms
[2025-05-24T13:36:55.531+0000][gc,heap     ] GC(34) Eden regions: 601->0(602)
[2025-05-24T13:36:55.531+0000][gc,heap     ] GC(34) Survivor regions: 13->12(77)
[2025-05-24T13:36:55.531+0000][gc,heap     ] GC(34) Old regions: 30->30
[2025-05-24T13:36:55.532+0000][gc,heap     ] GC(34) Humongous regions: 130->130
[2025-05-24T13:36:55.532+0000][gc,metaspace] GC(34) Metaspace: 16322K(16768K)->16322K(16768K) NonClass: 14503K(14720K)->14503K(14720K) Class: 1819K(2048K)->1819K(2048K)
[2025-05-24T13:36:55.532+0000][gc          ] GC(34) Pause Young (Normal) (G1 Evacuation Pause) 773M->170M(1024M) 9.911ms
[2025-05-24T13:36:55.532+0000][gc,cpu      ] GC(34) User=0.02s Sys=0.02s Real=0.01s
[2025-05-24T13:37:31.749+0000][gc,start    ] GC(35) Pause Young (Normal) (G1 Evacuation Pause)
